time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,4.627251155170199,-9.674135472824675,23.699296846102776,5.698272605359406,5.9752278267563455,0.0,4.24987534630089,-8.935793511379739,3.102310983386311,-0.21544501207500633,-0.05929550587171313,0.0,463.3694241094382,463.54765957697725,462.44621560994125,460.0843930379322
4.14,4.887951881321065,-10.221571969992688,23.882286715201943,5.684805907967743,5.9721297902061,0.0,4.439811214141704,-9.31251293818639,2.9947224071525707,-0.2563041243864491,-0.03956108836101939,0.0,485.43529443793506,486.91280477226405,487.8111517564898,484.7019511960833
4.199999999999998,5.156824526870796,-10.786177581138558,24.050218923354514,5.669712497249288,5.969810956980016,0.0,4.522830119801021,-9.508988345722887,2.602694946141109,-0.243456384735645,-0.03687986108188272,0.0,374.5797294764419,374.8394709749319,374.688811156995,375.8599284483943
4.259999999999997,5.432156014746658,-11.365394103182638,24.19816642314234,5.65495627780561,5.967791261773948,0.0,4.654756863750444,-9.799149230860841,2.3273509116250346,-0.2514148368481846,-0.027898511643388635,0.0,428.9038885434509,429.6657870392528,429.0430666794091,428.30343039854887
4.319999999999996,5.716868783534566,-11.964908309699034,24.332972354527815,5.6395052677836315,5.965875143869583,0.0,4.835150007565835,-10.185145546933592,2.163370378135947,-0.27390135910252245,-0.04156314343834953,0.0,478.90582946988366,477.8646448912217,479.5630169003083,477.7890044534638
4.379999999999995,6.011862940547284,-12.586873460584696,24.456290870427225,5.623206418385093,5.963748653662918,0.0,4.997581303715478,-10.547604239014825,1.94461706422443,-0.26749203811382105,-0.025382460837834693,0.0,464.0159047454201,465.28434481874564,464.36195941364156,464.7935956177985
4.439999999999993,6.316276672498024,-13.230259711104534,24.565384815331466,5.6073493408131085,5.962280444546991,0.0,5.149123882099041,-10.899241865682777,1.6894002024365193,-0.25854969532364097,-0.022705474487598708,0.0,456.59927328848977,456.81280928143,456.8525058132969,457.49692016071646
4.499999999999992,6.6300394326265515,-13.895518504275483,24.659469884605716,5.59149873653603,5.961049427721772,0.0,5.309103790317331,-11.27654899773817,1.4440040572053021,-0.2788262920215017,-0.016464807325384617,0.0,467.5192003011837,468.0054213869842,468.87106161986605,467.2252653134881
4.559999999999991,6.951751629130881,-14.580566891508397,24.73472290137108,5.574713621223516,5.959736138658432,0.0,5.41446575139075,-11.559401235699186,1.062740217837527,-0.2816658113701101,-0.035871994283507846,0.0,418.3099909453613,416.6156452561263,415.9723500882877,415.63829528401965
4.6199999999999894,7.280897931445344,-15.285011693365426,24.78932716589839,5.557464958225657,5.957317526095757,0.0,5.556654841485362,-11.92260866848295,0.7546058944998525,-0.30278254796407367,-0.05112187178206122,0.0,456.68173964752543,455.462347899028,455.16793429504906,453.3912531641091
4.679999999999988,7.618333835662194,-16.011036601685234,24.82451421571155,5.538900407672923,5.954330557253279,0.0,5.690831933300509,-12.278696900186079,0.41540471264334244,-0.3278569455139558,-0.0472317209068446,0.0,450.827494708817,451.14033714033394,450.29698718424464,448.1650778279921
4.739999999999987,7.963450559901084,-16.757941476206526,24.838128859689807,5.51903406465363,5.951404071499335,0.0,5.812693367514801,-12.618615844353782,0.035549371226235776,-0.33853259658899115,-0.05205348406930213,0.0,441.56287295493644,441.1632431409969,440.6182178951511,439.62035575246256
4.799999999999986,8.31551948329744,-17.524760721364476,24.82776730835994,5.49827312342973,5.947959739889953,0.0,5.922625090168366,-12.94251393866633,-0.3837490179979487,-0.368312031954632,-0.07113987432062858,0.0,432.65370688487474,431.0404309120429,432.29430255534925,429.6467721225203
4.859999999999984,8.673801524828967,-18.310450324176315,24.791012997505195,5.476439723936739,5.943296674331961,0.0,6.019871367683208,-13.247566598970902,-0.8442214635152014,-0.35627810983727554,-0.09602295737983907,0.0,422.052552766583,419.8927837658952,420.1703881724684,421.0678790419785
4.919999999999983,9.03958930408504,-19.118027416426248,24.729380490988696,5.45588710430572,5.9374647147412,0.0,6.172479389595,-13.671259216594947,-1.2145358203128884,-0.32388411826643826,-0.0996604555439794,0.0,474.1878075207033,473.9007260969309,473.5530366534091,475.92529283991337
4.979999999999982,9.413614324664362,-19.949299019812557,24.643155778130073,5.436456554473292,5.931158395326202,0.0,6.294653149356975,-14.037756368798222,-1.6632707498254005,-0.32375961535290054,-0.1191489777527779,0.0,451.4836869701119,449.89800668076265,450.2731199847958,450.17727399057253
5.0399999999999805,9.794239375302856,-20.801204955316067,24.52808061884457,5.417241547328167,5.924005118296066,0.0,6.3926510857330126,-14.359313104747063,-2.1758385041944117,-0.31403686634686573,-0.1193661483367168,0.0,430.30633713422225,430.27464465133284,429.87337919258465,430.5881893035199
